anio,peaje,lat,lon,dia,ene,feb,mar,abr,may,jun,jul,ago,sep,oct,nov,dic
2018,emboscada,-25.118102493849033,-57.42963220687615,23,6098,7465,6952,6025,6024,6510,6063,6242,6287,5162,6308,8414
2018,emboscada,-25.118102493849033,-57.42963220687615,24,6079,8135,6781,5958,6182,5386,6048,6648,6301,5152,6168,6414
2018,emboscada,-25.118102493849033,-57.42963220687615,25,5773,7129,4868,5927,6737,5629,5802,6877,5676,5534,6212,8538
2018,emboscada,-25.118102493849033,-57.42963220687615,26,6179,7838,6436,6358,6252,5514,6026,6550,5155,6272,6410,7723
2018,emboscada,-25.118102493849033,-57.42963220687615,27,6366,6588,7275,6987,5821,5981,6889,6568,5692,6635,6225,7637
2018,emboscada,-25.118102493849033,-57.42963220687615,28,6244,6546,10198,6441,6084,5077,6587,7178,7576,6154,5809,8035
2018,emboscada,-25.118102493849033,-57.42963220687615,29,5490,0,9886,5953,6193,6320,5983,6428,7583,6237,6268,9898
2018,emboscada,-25.118102493849033,-57.42963220687615,30,5542,0,6928,6495,6210,5864,5951,6359,6732,6330,6728,9080
2018,emboscada,-25.118102493849033,-57.42963220687615,31,5622,0,8125,0,5434,0,6044,7110,0,5939,0,6926
2019,emboscada,-25.118102493849033,-57.42963220687615,1,10780,7821,7763,5496,4406,0,6648,6447,6351,6446,7152,6373
2019,emboscada,-25.118102493849033,-57.42963220687615,2,8597,791,8961,5568,5772,0,6356,6984,6476,6104,7319,6381
2019,emboscada,-25.118102493849033,-57.42963220687615,3,735,6937,7525,538,6889,6055,6581,7014,6391,6429,8266,6503
2019,emboscada,-25.118102493849033,-57.42963220687615,4,736,673,8475,5944,596,6212,6713,6242,6320,7100,8379,6500
2019,emboscada,-25.118102493849033,-57.42963220687615,5,6996,6888,6493,6122,5242,5854,7233,6443,6533,5997,8506,6498
2019,emboscada,-25.118102493849033,-57.42963220687615,6,6012,6747,585,6313,5852,6253,6665,6176,7160,5755,5268,6498
2019,emboscada,-25.118102493849033,-57.42963220687615,7,6574,6922,6359,5889,6246,7096,5764,6492,7360,6177,4465,8024
2019,emboscada,-25.118102493849033,-57.42963220687615,8,6414,7548,6888,6254,6097,6724,6456,6398,6864,623,7515,7089
2019,emboscada,-25.118102493849033,-57.42963220687615,9,6921,7504,6533,6478,6339,5857,6513,6985,6386,6245,4368,6640
2019,emboscada,-25.118102493849033,-57.42963220687615,10,7186,6591,5706,6376,6581,6266,6598,6686,6299,6316,4195,6682
2019,emboscada,-25.118102493849033,-57.42963220687615,11,7829,6830,6279,6530,5727,6299,6922,6241,6199,7066,8530,6556
2019,emboscada,-25.118102493849033,-57.42963220687615,12,7434,5503,6177,7233,4751,6158,7757,6409,6148,7500,5268,6694
2019,emboscada,-25.118102493849033,-57.42963220687615,13,7407,6348,4984,6791,6549,6514,7592,6790,7205,6485,4484,7425
2019,emboscada,-25.118102493849033,-57.42963220687615,14,7032,6117,5369,5697,7197,7326,7138,6432,7254,6131,4575,7926
2019,emboscada,-25.118102493849033,-57.42963220687615,15,7153,6911,5503,6875,7694,8408,6337,6297,6630,5602,7527,6826
2019,emboscada,-25.118102493849033,-57.42963220687615,16,7094,7187,5776,7688,6625,6306,6282,6723,6136,5999,7122,5808
2019,emboscada,-25.118102493849033,-57.42963220687615,17,6994,6187,4009,11247,6831,7963,6345,6977,6259,6016,6543,6990
2019,emboscada,-25.118102493849033,-57.42963220687615,18,7693,6627,5192,10419,6521,6326,6488,6554,5957,6662,6399,7268
2019,emboscada,-25.118102493849033,-57.42963220687615,19,7569,6538,5679,7597,5437,6089,6995,6200,6293,6562,6235,8019
2019,emboscada,-25.118102493849033,-57.42963220687615,20,703,6313,5537,8451,6186,6189,7341,6511,7278,6363,6155,8887
2019,emboscada,-25.118102493849033,-57.42963220687615,21,6837,6182,6141,9727,5868,6765,6642,6264,7331,5844,6355,7353
2019,emboscada,-25.118102493849033,-57.42963220687615,22,6677,6980,6805,6573,5619,6851,6249,6411,6670,6029,7155,8137
2019,emboscada,-25.118102493849033,-57.42963220687615,23,0,7122,6954,6062,5693,5804,5935,7333,6168,6232,7296,9558
2019,emboscada,-25.118102493849033,-57.42963220687615,24,0,6596,6276,6319,6346,6140,6132,7576,6135,7791,6412,8390
2019,emboscada,-25.118102493849033,-57.42963220687615,25,0,6067,6145,6007,6597,6345,5800,6465,6062,7261,6261,7963
2019,emboscada,-25.118102493849033,-57.42963220687615,26,0,5604,6340,6554,5972,6100,6544,5648,6275,6014,6454,7904
2019,emboscada,-25.118102493849033,-57.42963220687615,27,0,6193,6120,5462,5838,6518,6568,6849,7329,6300,6301,8291
2019,emboscada,-25.118102493849033,-57.42963220687615,28,0,6752,6319,4799,5750,7311,5892,7299,7793,5862,6445,8804
2019,emboscada,-25.118102493849033,-57.42963220687615,29,0,0,7568,6281,5816,7528,6195,7108,7241,7547,7338,8080
2019,emboscada,-25.118102493849033,-57.42963220687615,30,0,0,7259,6552,6470,6610,6230,7408,6590,7487,7592,9510
2019,emboscada,-25.118102493849033,-57.42963220687615,31,0,0,6308,0,6672,0,6422,7258,0,7765,0,9783
2020,emboscada,-25.118102493849033,-57.42963220687615,1,8961,7798,8413,3643,2350,5871,6019,7630,6528,6392,6835,6800
2020,emboscada,-25.118102493849033,-57.42963220687615,2,8915,6902,6796,3540,2904,5573,6181,6471,6640,6751,6835,6679
2020,emboscada,-25.118102493849033,-57.42963220687615,3,7995,6856,6822,3375,2112,5583,6877,7110,6461,7106,7048,5435
2020,emboscada,-25.118102493849033,-57.42963220687615,4,8201,6649,6709,1850,4828,4737,6273,6597,7318,6081,7298,6367
2020,emboscada,-25.118102493849033,-57.42963220687615,5,8032,6745,6874,757,4915,5371,4138,6215,6724,6623,7298,7174
2020,emboscada,-25.118102493849033,-57.42963220687615,6,6798,6441,8043,1608,4713,5161,5867,6501,5116,6080,8320,6727
2020,emboscada,-25.118102493849033,-57.42963220687615,7,6699,7363,7787,1760,4464,3805,5320,7613,7008,6171,8570,7572
2020,emboscada,-25.118102493849033,-57.42963220687615,8,6546,7366,6992,1523,5392,5687,5246,7712,6476,5835,7418,6392
2020,emboscada,-25.118102493849033,-57.42963220687615,9,6803,7195,6766,761,4110,5723,5979,6872,6836,7135,6234,7189
2020,emboscada,-25.118102493849033,-57.42963220687615,10,6969,7129,6731,449,2676,5763,6873,6539,6307,6772,6463,7030
2020,emboscada,-25.118102493849033,-57.42963220687615,11,7010,6941,6452,913,5247,6461,6275,5944,7786,6544,6820,7942
2020,emboscada,-25.118102493849033,-57.42963220687615,12,6481,6661,6263,841,4627,5809,4680,5623,7113,6317,7231,8019
2020,emboscada,-25.118102493849033,-57.42963220687615,13,6485,7069,7250,3467,5431,5363,6164,6056,5555,5682,7904,6216
2020,emboscada,-25.118102493849033,-57.42963220687615,14,6241,7779,6769,3720,3949,4588,6021,7260,6608,5924,8211,6818
2020,emboscada,-25.118102493849033,-57.42963220687615,15,6486,7410,5215,3303,1856,5993,5983,6246,6567,5783,5607,7017
2020,emboscada,-25.118102493849033,-57.42963220687615,16,6501,6434,5807,3122,3239,6196,6255,5078,6169,6927,7054,4909
2020,emboscada,-25.118102493849033,-57.42963220687615,17,7175,6625,5225,3503,2372,6344,6845,5888,6227,6989,6818,7208
2020,emboscada,-25.118102493849033,-57.42963220687615,18,7587,6488,4895,2507,5761,6282,6423,6042,7111,6070,6197,8563
2020,emboscada,-25.118102493849033,-57.42963220687615,19,7073,6696,4341,1357,5530,7313,5971,5850,6960,6291,7028,8192
2020,emboscada,-25.118102493849033,-57.42963220687615,20,6853,6619,5444,3760,5392,6748,6537,5935,5951,6169,8029,6057
2020,emboscada,-25.118102493849033,-57.42963220687615,21,6620,7300,3436,3817,5217,3776,6444,6786,6482,6203,8296,7951
2020,emboscada,-25.118102493849033,-57.42963220687615,22,5894,7432,1604,3813,5162,6534,6353,5428,6091,6307,7714,8618
2020,emboscada,-25.118102493849033,-57.42963220687615,23,6110,6713,2996,3784,5710,6155,6485,3775,6327,6972,7482,9464
2020,emboscada,-25.118102493849033,-57.42963220687615,24,6866,6366,2815,3914,3087,6327,6693,6023,6421,6880,7363,8328
2020,emboscada,-25.118102493849033,-57.42963220687615,25,7071,6606,2726,3113,5543,5753,6447,6229,7636,6073,7360,4462
2020,emboscada,-25.118102493849033,-57.42963220687615,26,6798,6642,2907,1594,5653,6649,5511,6427,7190,5519,6020,6543
2020,emboscada,-25.118102493849033,-57.42963220687615,27,6508,6972,3261,4300,5572,5987,6561,6820,5733,6073,8476,7937
2020,emboscada,-25.118102493849033,-57.42963220687615,28,6482,8009,2793,3900,5530,4591,6466,7472,6714,6315,8268,7543
2020,emboscada,-25.118102493849033,-57.42963220687615,29,6170,9006,1856,4391,6831,6050,6376,6126,5910,6195,7354,8635
2020,emboscada,-25.118102493849033,-57.42963220687615,30,5704,0,4521,4675,6138,5690,5744,4245,6099,7350,5683,10463
2020,emboscada,-25.118102493849033,-57.42963220687615,31,7150,0,5093,0,4266,0,7269,6874,0,7269,0,11537
2021,emboscada,-25.118102493849033,-57.42963220687615,1,5907,6050,8882,2625,5318,6010,6440,6161,7210,7168,6664,6618
2021,emboscada,-25.118102493849033,-57.42963220687615,2,7902,5459,7755,1537,6293,5820,6935,5776,7484,7010,6672,6799
2021,emboscada,-25.118102493849033,-57.42963220687615,3,11421,6423,7669,3314,6298,6008,6739,5387,8248,5471,6328,7909
2021,emboscada,-25.118102493849033,-57.42963220687615,4,7926,6867,7383,4041,6400,6971,6414,5119,8020,6131,6696,7521
2021,emboscada,-25.118102493849033,-57.42963220687615,5,6566,8068,8951,7467,5926,6790,6206,5250,7466,6159,7483,7218
2021,emboscada,-25.118102493849033,-57.42963220687615,6,6302,7720,7479,6038,5417,5735,6149,6328,7361,6183,7023,7214
2021,emboscada,-25.118102493849033,-57.42963220687615,7,6271,7808,6799,6111,6653,5863,6213,6871,7374,6435,6999,7746
2021,emboscada,-25.118102493849033,-57.42963220687615,8,7201,7035,7196,6199,6352,5696,6234,7231,6743,7522,6531,6180
2021,emboscada,-25.118102493849033,-57.42963220687615,9,6965,6867,8144,7011,5690,5864,7306,5515,7506,6562,6520,6903
2021,emboscada,-25.118102493849033,-57.42963220687615,10,6823,6886,8050,6729,6151,5859,7289,5081,8356,6332,6472,7481
2021,emboscada,-25.118102493849033,-57.42963220687615,11,6912,5774,7927,5743,5638,7063,6875,5012,7792,6763,6653,7256
2021,emboscada,-25.118102493849033,-57.42963220687615,12,6732,8043,8951,0271,6271,6128,6450,5343,7401,6563,7950,6570
2021,emboscada,-25.118102493849033,-57.42963220687615,13,6671,7972,7269,6330,7520,5973,6354,6530,7080,6101,7633,6027
2021,emboscada,-25.118102493849033,-57.42963220687615,14,6854,7083,6500,6254,8458,5733,6426,6229,6199,5839,6423,7301
2021,emboscada,-25.118102493849033,-57.42963220687615,15,7716,7019,7100,6255,5380,6120,5538,6834,6634,5619,6560,6970
2021,emboscada,-25.118102493849033,-57.42963220687615,16,7582,6976,8175,6445,8775,6073,6911,5611,6800,6541,6188,7626
2021,emboscada,-25.118102493849033,-57.42963220687615,17,5760,7157,5895,6730,6865,6160,6709,5547,7969,6650,5971,7633
2021,emboscada,-25.118102493849033,-57.42963220687615,18,6906,7975,7858,6317,6594,6695,6442,5643,7188,6322,5957,6866
2021,emboscada,-25.118102493849033,-57.42963220687615,19,7019,8938,8934,6488,6184,6628,6308,6011,6968,6332,7570,7416
2021,emboscada,-25.118102493849033,-57.42963220687615,20,6740,7898,7209,6234,6326,6057,5957,7054,6517,6219,7282,7341
2021,emboscada,-25.118102493849033,-57.42963220687615,21,6576,6432,5666,6282,6698,6122,6043,7173,6233,6613,6994,7908
2021,emboscada,-25.118102493849033,-57.42963220687615,22,7138,6963,6503,5922,5980,6010,6490,6815,6336,7531,6817,7727
2021,emboscada,-25.118102493849033,-57.42963220687615,23,7223,8069,6210,6751,5480,5959,7112,6629,6220,6491,6708,7999
2021,emboscada,-25.118102493849033,-57.42963220687615,24,6775,8080,6478,4323,5668,6240,6997,6648,7848,6669,6512,6237
2021,emboscada,-25.118102493849033,-57.42963220687615,25,6604,8565,7135,4802,5928,6734,7213,6495,8355,6229,6411,5086
2021,emboscada,-25.118102493849033,-57.42963220687615,26,6510,10250,9368,6100,5785,6182,6210,7150,7151,6462,7409,6633
2021,emboscada,-25.118102493849033,-57.42963220687615,27,6165,9092,4420,6100,6292,4767,6213,8598,8216,6427,7902,7345
2021,emboscada,-25.118102493849033,-57.42963220687615,28,6578,6924,2362,5829,6988,6028,5661,9148,6569,6498,6437,7581
2021,emboscada,-25.118102493849033,-57.42963220687615,29,7563,0,5136,6395,6274,5869,5959,8492,5977,7453,6551,7767
2021,emboscada,-25.118102493849033,-57.42963220687615,30,7653,0,5551,7749,5623,6044,6355,7354,6567,7615,6862,9915
2021,emboscada,-25.118102493849033,-57.42963220687615,31,5891,0,5457,0,6005,0,6165,7286,0,7530,0,7631
2018,25_dic,-24.818575795544376,-56.74063924613346,1,5646,2787,4040,7966,2146,3381,2816,3109,2998,3263,2950,3797
2018,25_dic,-24.818575795544376,-56.74063924613346,2,5184,3476,4706,3761,3363,2436,3260,3171,2580,2742,3757,4042
2018,25_dic,-24.818575795544376,-56.74063924613346,3,4346,3311,3771,3641,801,2359,3168,3898,2807,3041,2828,3448
2018,25_dic,-24.818575795544376,-56.74063924613346,4,3825,3687,3066,3580,3739,2927,3095,2999,3163,3554,2718,3499
2018,25_dic,-24.818575795544376,-56.74063924613346,5,4145,3477,3769,3779,2712,3082,3529,2864,3255,4056,3347,3513
2018,25_dic,-24.818575795544376,-56.74063924613346,6,3348,3151,4013,4478,2293,2993,4191,3163,3644,3454,3336,4135
2018,25_dic,-24.818575795544376,-56.74063924613346,7,3514,3810,3872,3771,3172,3293,3598,3316,4446,2798,3306,5128
2018,25_dic,-24.818575795544376,-56.74063924613346,8,3363,4138,4011,3656,3463,3931,3160,2979,3268,2800,3511,3142
2018,25_dic,-24.818575795544376,-56.74063924613346,9,3352,4492,4670,3445,3472,3917,3332,3281,3410,2950,4198,3676
2018,25_dic,-24.818575795544376,-56.74063924613346,10,2921,4153,3757,3652,3607,2545,3793,3929,3788,2649,3457,3559
2018,25_dic,-24.818575795544376,-56.74063924613346,11,3292,3804,3266,3518,4045,3763,3519,3088,3732,3177,3123,3477
2018,25_dic,-24.818575795544376,-56.74063924613346,12,3530,3878,3983,3568,4928,3274,3736,2798,3717,3668,3141,3382
2018,25_dic,-24.818575795544376,-56.74063924613346,13,2897,3781,3972,1202,1202,3250,4175,3159,3356,2430,3034,3579
2018,25_dic,-24.818575795544376,-56.74063924613346,14,2776,3621,3892,3210,3597,3541,3853,3279,3695,2634,2556,4139
2018,25_dic,-24.818575795544376,-56.74063924613346,15,3201,3930,3738,2757,5147,3597,3676,2744,3060,3269,3140,3372
2018,25_dic,-24.818575795544376,-56.74063924613346,16,3195,4625,4472,3316,4080,3201,3938,3187,2757,3418,3652,3398
2018,25_dic,-24.818575795544376,-56.74063924613346,17,3171,4040,3395,3379,3644,2856,3601,3925,3378,3036,2725,3504
2018,25_dic,-24.818575795544376,-56.74063924613346,18,3277,3612,2863,3439,3676,3419,3763,3377,3618,3034,2692,3628
2018,25_dic,-24.818575795544376,-56.74063924613346,19,3293,3213,3719,3450,2737,3372,4086,3100,3482,3708,3255,3987
2018,25_dic,-24.818575795544376,-56.74063924613346,20,3032,4017,3727,3895,2387,3278,4262,3242,3041,2919,3419,4246
2018,25_dic,-24.818575795544376,-56.74063924613346,21,3224,3890,3620,3249,3288,3455,3397,2694,3785,2898,3853,5011
2018,25_dic,-24.818575795544376,-56.74063924613346,22,3479,4266,3937,2753,3168,4009,3299,2945,3145,3342,3604,5499
2018,25_dic,-24.818575795544376,-56.74063924613346,23,3611,4814,4353,3622,3087,3363,3263,3556,3070,2903,4099,4338
2018,25_dic,-24.818575795544376,-56.74063924613346,24,3451,4634,3171,2991,3245,2594,3096,4011,3162,2610,3799,2555
2018,25_dic,-24.818575795544376,-56.74063924613346,25,3148,3683,2354,3228,3854,3186,3013,3000,2828,3113,4017,3888
2018,25_dic,-24.818575795544376,-56.74063924613346,26,3337,4881,3621,3310,2826,2885,3127,2839,2776,3545,4207,4634
2018,25_dic,-24.818575795544376,-56.74063924613346,27,2980,3853,4495,3971,2883,3025,3743,3227,2882,2899,3852,4511
2018,25_dic,-24.818575795544376,-56.74063924613346,28,3156,3827,6690,3655,3599,3137,3269,3215,4176,2960,3193,4795
2018,25_dic,-24.818575795544376,-56.74063924613346,29,2843,0,5932,2892,3808,3920,3001,3349,3294,3352,3516,6119
2018,25_dic,-24.818575795544376,-56.74063924613346,30,2682,0,3238,3003,3870,2978,3051,3525,3610,3312,4051,5931
2018,25_dic,-24.818575795544376,-56.74063924613346,31,2582,0,5013,0,3426,0,3174,4231,0,3129,0,3128
2019,25_dic,-24.818575795544376,-56.74063924613346,1,5832,4042,4813,3061,1851,2926,3432,3596,3334,3182,3885,4310
2019,25_dic,-24.818575795544376,-56.74063924613346,2,6006,3473,5330,2979,3037,2658,3238,4063,3344,2823,4114,3567
2019,25_dic,-24.818575795544376,-56.74063924613346,3,4592,3106,3751,2948,3815,3004,3491,3141,3417,3346,4026,3593
2019,25_dic,-24.818575795544376,-56.74063924613346,4,4348,3886,4703,3296,2620,3124,3697,3181,3099,4092,3194,3430
2019,25_dic,-24.818575795544376,-56.74063924613346,5,3675,3773,3507,3473,2363,3135,3947,3375,3426,2726,3099,3712
2019,25_dic,-24.818575795544376,-56.74063924613346,6,3866,3515,3487,2828,3163,3515,2948,3386,4151,2752,3045,4459
2019,25_dic,-24.818575795544376,-56.74063924613346,7,3938,3944,3698,2687,3243,4064,2906,3087,3656,3304,3099,4349
2019,25_dic,-24.818575795544376,-56.74063924613346,8,3844,4517,4262,3526,3343,3168,3752,3462,3219,3457,3754,3880
2019,25_dic,-24.818575795544376,-56.74063924613346,9,4194,3409,3019,3706,3453,2887,3666,3967,3317,3092,3135,3491
2019,25_dic,-24.818575795544376,-56.74063924613346,10,4423,3556,2910,3650,3673,3465,3678,3209,3375,3382,3117,3622
2019,25_dic,-24.818575795544376,-56.74063924613346,11,4690,3952,3138,3939,2642,3484,3922,3606,3362,4011,3586,3344
2019,25_dic,-24.818575795544376,-56.74063924613346,12,3768,3083,3238,3932,2308,3131,4554,4042,3436,3526,3257,3704
2019,25_dic,-24.818575795544376,-56.74063924613346,13,3996,3460,2687,3180,3211,3430,3927,3738,4264,3313,3136,4101
2019,25_dic,-24.818575795544376,-56.74063924613346,14,3854,3423,2921,1812,3557,4266,3931,3262,3752,3246,3004,3715
2019,25_dic,-24.818575795544376,-56.74063924613346,15,3991,3854,3065,3706,3989,4639,3296,2829,3334,3107,3922,3884
2019,25_dic,-24.818575795544376,-56.74063924613346,16,3604,3329,2419,4388,3939,2770,3228,3575,3157,3232,3320,3099
2019,25_dic,-24.818575795544376,-56.74063924613346,17,3860,2909,2348,7002,3651,5150,3391,3294,3307,3282,3158,3545
2019,25_dic,-24.818575795544376,-56.74063924613346,18,4368,3557,3220,6118,3172,3338,3672,3012,3131,3940,3310,3682
2019,25_dic,-24.818575795544376,-56.74063924613346,19,3574,3601,3529,3232,2587,3225,4171,3339,3368,3150,3297,4366
2019,25_dic,-24.818575795544376,-56.74063924613346,20,3585,0,2521,5483,3875,3307,3713,3360,4075,3063,3158,4975
2019,25_dic,-24.818575795544376,-56.74063924613346,21,3525,0,3116,7605,3582,3952,3422,3180,3224,3025,3341,4532
2019,25_dic,-24.818575795544376,-56.74063924613346,22,3485,3979,3660,4096,3397,3467,3285,3395,3276,3267,3830,4669
2019,25_dic,-24.818575795544376,-56.74063924613346,23,3618,3262,2851,3321,3414,2721,3122,3870,3273,3249,3481,5089
2019,25_dic,-24.818575795544376,-56.74063924613346,24,3367,3063,2840,3297,4049,3157,3171,3404,3191,3549,3295,3896
2019,25_dic,-24.818575795544376,-56.74063924613346,25,4080,3064,3279,3384,3231,3420,3270,3177,3025,4110,3166,3416
2019,25_dic,-24.818575795544376,-56.74063924613346,26,3531,2773,3372,3674,2842,3310,3629,3105,3358,3596,3326,4909
2019,25_dic,-24.818575795544376,-56.74063924613346,27,3400,3095,3044,2487,3185,3417,3037,3170,3954,3407,3106,4684
2019,25_dic,-24.818575795544376,-56.74063924613346,28,3338,3752,3331,2152,3146,3903,2862,3327,3646,3303,3381,4653
2019,25_dic,-24.818575795544376,-56.74063924613346,29,3265,0,4251,3191,3133,3532,3374,3794,3319,3209,4114,4725
2019,25_dic,-24.818575795544376,-56.74063924613346,30,3413,0,3468,3346,3152,3165,3238,4104,3428,2991,4502,5426
2019,25_dic,-24.818575795544376,-56.74063924613346,31,3329,0,3080,0,3588,0,3294,3072,0,3435,0,4915
2020,25_dic,-24.818575795544376,-56.74063924613346,1,4840,3338,4948,1757,1114,2794,2788,3189,3247,3352,3690,3310
2020,25_dic,-24.818575795544376,-56.74063924613346,2,5753,3079,3765,1152,1008,2902,2959,2968,3163,4148,3929,3048
2020,25_dic,-24.818575795544376,-56.74063924613346,3,4695,310,3627,1102,1098,2599,3544,3454,3252,3824,3139,2876
2020,25_dic,-24.818575795544376,-56.74063924613346,4,3875,3396,3505,762,2219,2199,2286,3395,4115,3275,2997,3803
2020,25_dic,-24.818575795544376,-56.74063924613346,5,4365,3442,3604,355,2493,2506,2145,3301,2689,3926,2993,3315
2020,25_dic,-24.818575795544376,-56.74063924613346,6,3703,3502,4216,634,2379,1875,2997,3446,2195,3404,4080,3213
2020,25_dic,-24.818575795544376,-56.74063924613346,7,3500,4075,3857,755,2337,1141,2682,4153,3343,3131,3959,3234
2020,25_dic,-24.818575795544376,-56.74063924613346,8,3314,3753,3550,563,2447,2613,2563,3395,3152,3286,3627,3113
2020,25_dic,-24.818575795544376,-56.74063924613346,9,3601,3723,3361,239,1141,2462,2926,2997,3321,3896,2652,3604
2020,25_dic,-24.818575795544376,-56.74063924613346,10,3771,3851,3374,142,1280,2556,3425,3396,3332,3460,2535,3593
2020,25_dic,-24.818575795544376,-56.74063924613346,11,3142,3660,3357,258,2235,2976,2685,3195,3877,3408,2700,4252
2020,25_dic,-24.818575795544376,-56.74063924613346,12,3148,3478,3166,408,2082,2613,2543,2899,2894,3445,3302,3921
2020,25_dic,-24.818575795544376,-56.74063924613346,13,3315,3744,3699,1533,2577,1863,2920,3245,2560,3090,3736,3489
2020,25_dic,-24.818575795544376,-56.74063924613346,14,3330,4368,2867,1765,1637,2413,2944,3663,3465,2729,3552,3735
2020,25_dic,-24.818575795544376,-56.74063924613346,15,3184,3928,2437,1662,784,2684,3080,2422,3492,2895,2658,3828
2020,25_dic,-24.818575795544376,-56.74063924613346,16,3357,3583,2694,1480,1141,2901,3088,2500,3359,3574,2964,2762
2020,25_dic,-24.818575795544376,-56.74063924613346,17,3816,3611,2484,1548,1251,2893,3481,2992,3320,3414,2469,3556
2020,25_dic,-24.818575795544376,-56.74063924613346,18,3528,3704,2215,969,2513,3054,2830,2738,3992,3182,2591,4776
2020,25_dic,-24.818575795544376,-56.74063924613346,19,3562,3540,2137,676,2842,3837,2867,2424,3484,3158,3251,3999
2020,25_dic,-24.818575795544376,-56.74063924613346,20,3553,3685,2628,1106,2611,2162,3054,2652,2871,2911,3856,3411
2020,25_dic,-24.818575795544376,-56.74063924613346,21,3235,4269,1593,1819,2630,1593,3201,2985,3618,2954,3367,4067
2020,25_dic,-24.818575795544376,-56.74063924613346,22,2945,3878,893,1947,2396,3155,2997,1998,3476,3434,3266,4610
2020,25_dic,-24.818575795544376,-56.74063924613346,23,3120,3600,1301,1831,1694,2917,3125,1842,3952,4206,3275,5072
2020,25_dic,-24.818575795544376,-56.74063924613346,24,3522,3111,1268,1880,1506,2979,3683,2794,4395,3145,3336,3801
2020,25_dic,-24.818575795544376,-56.74063924613346,25,3061,3672,1210,1396,299,3082,2789,2926,4489,2912,3351,1570
2020,25_dic,-24.818575795544376,-56.74063924613346,26,3221,3561,1284,905,2788,3355,2694,2914,3885,2523,3173,2715
2020,25_dic,-24.818575795544376,-56.74063924613346,27,3423,3824,1450,1900,2643,2390,3232,3261,3088,3195,4074,3731
2020,25_dic,-24.818575795544376,-56.74063924613346,28,3274,4649,1125,1921,2716,2134,3176,3833,3736,3330,3426,4111
2020,25_dic,-24.818575795544376,-56.74063924613346,29,2969,4728,978,2005,3440,2556,3039,2659,3195,3089,3482,4509
2020,25_dic,-24.818575795544376,-56.74063924613346,30,3186,0,2143,2044,2322,2649,3189,1944,3534,3820,3257,5690
2020,25_dic,-24.818575795544376,-56.74063924613346,31,3640,0,2518,0,2321,0,3742,3380,0,3523,0,7080
2021,25_dic,-24.818575795544376,-56.74063924613346,1,2773,2705,4564,1036,2101,2393,3252,2603,3412,4298,3683,3063
2021,25_dic,-24.818575795544376,-56.74063924613346,2,4336,2944,3528,545,2031,2630,3133,2201,3855,3280,3221,3096
2021,25_dic,-24.818575795544376,-56.74063924613346,3,6643,3054,3503,1159,3025,2589,2673,1908,4328,2490,2938,4173
2021,25_dic,-24.818575795544376,-56.74063924613346,4,4165,3046,3767,1353,3422,3431,2893,1566,3753,3790,3219,3884
2021,25_dic,-24.818575795544376,-56.74063924613346,5,3201,4057,4263,3785,2859,2656,3100,1895,3437,3472,4104,3434
2021,25_dic,-24.818575795544376,-56.74063924613346,6,3081,3771,3788,3196,2833,2027,3107,2813,3711,3239,3029,3452
2021,25_dic,-24.818575795544376,-56.74063924613346,7,3169,3995,3324,3125,3457,2218,3005,2507,3738,3292,2711,3474
2021,25_dic,-24.818575795544376,-56.74063924613346,8,3726,2954,3766,3121,2639,2343,3319,2336,3313,4646,3705,2363
2021,25_dic,-24.818575795544376,-56.74063924613346,9,3320,3262,3597,3532,2078,2291,3608,2151,3618,3524,3370,2721
2021,25_dic,-24.818575795544376,-56.74063924613346,10,3096,3045,3433,3429,2586,2528,2567,1551,4441,2712,3086,3601
2021,25_dic,-24.818575795544376,-56.74063924613346,11,3599,3106,3454,2810,2785,3224,3117,1676,3282,4461,2822,3606
2021,25_dic,-24.818575795544376,-56.74063924613346,12,3113,3738,4358,3493,2754,2250,3690,2001,3617,3702,4263,2679
2021,25_dic,-24.818575795544376,-56.74063924613346,13,3130,3223,3323,3022,3913,2909,2784,2914,4167,3143,3590,3051
2021,25_dic,-24.818575795544376,-56.74063924613346,14,3412,3175,3399,2710,4167,2575,3256,1987,3103,2708,3053,2815
2021,25_dic,-24.818575795544376,-56.74063924613346,15,4244,3371,4092,3093,2803,2452,2545,2381,3163,3336,3317,3332
2021,25_dic,-24.818575795544376,-56.74063924613346,16,3456,3368,4182,3205,4272,2147,3541,2114,3653,2515,2810,4086
2021,25_dic,-24.818575795544376,-56.74063924613346,17,3016,3288,2765,2964,3707,2424,3258,2212,4548,2859,2811,4591
2021,25_dic,-24.818575795544376,-56.74063924613346,18,3300,3300,3152,2696,3004,3160,2793,1963,3595,3703,2873,4524
2021,25_dic,-24.818575795544376,-56.74063924613346,19,3443,4157,4101,3132,2691,2577,3402,3198,2600,3079,3971,3644
2021,25_dic,-24.818575795544376,-56.74063924613346,20,3010,3848,3371,2871,2998,1766,3123,3556,4092,3158,3323,4158
2021,25_dic,-24.818575795544376,-56.74063924613346,21,2917,3196,2630,2717,3228,2722,3128,2721,3512,3236,3035,4561
2021,25_dic,-24.818575795544376,-56.74063924613346,22,3875,3431,2744,3022,2193,2297,3448,3041,3293,4088,3290,4989
2021,25_dic,-24.818575795544376,-56.74063924613346,23,3318,3414,3234,3433,2410,3164,4068,3313,3491,3161,3121,5424
2021,25_dic,-24.818575795544376,-56.74063924613346,24,2851,3417,3662,2198,2819,3192,3148,3133,4896,3273,3210,3864
